7310	14111
7310	464
7310	16
7310	8865
7310	7485
3320	12378
3320	12664
3320	14444
3320	6624
2889	16375
2889	7056
2889	6422
1446	3658
1446	17170
2623	5604
2623	1306
12395	12060
11732	14808
9286	14624
9286	2427
11725	11843
11725	11643
11725	8277
11725	7712
14411	13537
14411	2947
14411	7624
14411	12338
14411	5488
16035	15270
16035	5542
16035	2230
5716	13193
5716	2245
4236	11074
4236	6384
13444	16026
5898	4933
5898	11099
5898	11280
5898	5914
5898	2854
5898	13358
5898	17155
3168	8818
3168	6258
5577	17328
813	12660
813	8016
813	126
813	1997
813	68
11279	1345
11279	3880
11279	14482
11279	2817
9548	5668
9548	6354
9548	16978
9548	17238
9548	9118
12826	3595
12826	4613
12826	14032
12826	3769
12826	6282
12401	2031
12401	15605
12401	1160
65	12552
65	7290
65	5904
65	14443
990	15861
990	15882
990	15644
990	15091
990	1147
3154	3423
3154	6512
7289	7636
7540	1034
7540	13749
7540	12551
7540	16748
7620	15263
5766	12294
5766	16165
5766	15091
5766	5940
5766	13203
3430	15460
3430	8015
3430	14885
3430	12160
10434	1012
10434	144
17111	4012
17111	13191
13781	7162
13781	3993
13781	8005
13781	15425
13781	14294
13781	12549
13781	2675
13781	12121
13781	615
13781	12165
16053	8397
1805	9777
1805	4513
12388	7572
12388	2921
610	985
610	5006
1923	341
1923	6036
1923	10662
1923	4891
619	11657
619	10790
619	15680
619	6220
14922	17085
14922	7307
6559	1647
6559	15286
7137	10691
7137	14390
7137	11870
7137	4583
7137	3112
7137	9013
7137	16009
7137	12589
7137	15651
7137	13377
11268	8520
11268	5979
11268	5760
11268	13595
1829	12939
1829	5441
5309	15250
5309	8327
11936	16340
11936	13492
11936	9100
11936	2573
11936	3475
11936	2214
11936	15957
1753	15493
8250	4303
8250	2657
8250	4683
13428	14503
13428	7751
13428	10169
14570	11197
14570	5594
14570	11658
3949	13375
3949	10989
3949	2788
14104	2031
14104	6811
6878	6120
2124	14011
2124	11437
5428	14367
5428	11833
3357	17332
3357	6851
3357	11208
3357	10141
3357	14946
3357	7895
3357	11606
3357	13616
3357	12789
3357	342
3357	12032
3357	15045
3357	16201
3357	8567
3357	12812
5365	16810
5365	9555
5365	2759
5365	2328
5365	2233
1246	14661
1246	1027
1246	12969
5848	9151
5783	3699
5783	3735
64	2728
14564	1835
14564	14718
14564	9160
14564	1919
14564	10304
14564	12919
14564	15692
14564	5613
14564	8493
14702	12595
14702	8836
14702	13524
14702	884
5489	17456
2559	2310
2559	8876
2559	12969
2351	4119
2351	12450
2351	3175
3623	16409
15294	9262
15294	3944
16359	15045
16359	4467
16359	15990
16359	2100
16359	11208
16359	11606
16359	16156
9400	9739
9400	10481
16304	6462
16304	5198
16304	5356
16304	9118
16304	3207
16304	15171
8327	4081
8327	9635
8327	13264
8327	12757
8327	377
8327	7892
8327	5309
8327	1354
8327	979
8327	10639
8327	13013
8327	12643
8327	8088
8327	12724
8327	6566
8327	1156
8327	2694
8327	13681
8327	15250
8327	1587
8327	10910
8327	1936
8327	17326
8327	9763
8327	5292
15764	6403
6603	15744
6603	15896
6603	6814
6603	16172
14761	8409
14761	14285
14761	7666
10701	14045
10701	9795
10701	8088
10701	9062
10701	710
10701	4225
10701	16604
10701	1587
10701	10736
10701	15054
10701	14342
10701	15470
10701	9928
10701	3343
7051	1943
7051	15295
7051	2533
7051	15339
69	437
9394	12690
9394	2891
709	10152
2732	10720
2732	13697
2732	5379
2732	5262
2732	13559
2732	13047
4277	1454
4277	1568
12719	1884
12719	2268
12719	7405
9176	13447
9176	13613
1962	15356
13553	2491
13553	5306
5618	13201
5618	12040
9169	9819
9169	288
9169	8805
9121	12118
9121	4171
9121	11576
9121	11411
11299	13303
11299	8545
11299	15443
11299	13238
11299	12369
11299	15082
4414	12066
16574	1141
16574	11603
16574	10677
8604	2436
8604	13149
7772	4847
3248	8284
3248	15683
3248	15107
6696	11833
6696	16974
6696	6827
5987	4991
5987	10632
9450	14505
9450	3332
9450	16293
9450	12759
10107	7300
13004	8214
12223	789
12223	11152
1008	6654
1008	10415
11174	15759
11174	7000
11174	8177
11174	16266
11174	13294
11174	15865
11174	8692
11174	4171
11174	1416
11174	16277
11174	13599
11174	5223
11174	2130
11174	13483
11174	3285
11174	12581
11174	8251
11174	10862
7868	6899
7868	14327
7868	14558
12851	8273
12851	10967
12851	3162
3506	8584
3506	9197
3506	12589
3506	2200
1794	12079
1794	15438
10332	11624
11440	10940
11440	16274
11440	1019
11440	754
11440	14390
11440	2536
11440	12119
11440	6704
11440	15644
11440	10776
6205	7863
6205	16463
8193	6555
3706	11107
3706	5653
3706	7017
3706	11083
3706	15951
3706	13912
12513	9824
12513	5653
12513	17420
12513	9947
12513	7454
14771	7628
14771	4866
16930	7786
16930	803
16930	1725
16930	14227
16930	11438
16930	10531
15977	3982
15977	7423
5535	5959
5535	6083
5535	12146
5535	11479
12918	1336
12918	1003
12918	17471
11645	7932
11645	12202
11645	11127
11645	10403
17493	4842
17493	13667
14542	15129
14542	2403
14542	10567
14542	15840
14542	15543
14542	3822
14542	14911
15598	14277
4306	11471
4306	11202
4306	1390
4306	2322
4306	8036
4306	13851
4306	5733
4306	10029
4306	5743
4306	5208
4306	14594
4306	1388
4306	14060
4306	3406
4306	6112
4306	7302
4306	12978
4306	3173
4306	3038
4306	16246
4306	12563
4306	9578
4306	3460
14388	4154
14388	4561
4619	1952
4619	17435
4619	16279
11089	12140
11089	1436
11089	9895
11089	6744
11089	8549
12157	10491
12157	10509
5196	16625
5196	5349
5196	13991
5196	16008
5196	16123
5196	5081
6098	4741
1946	2853
1946	4304
1946	16330
1946	4685
1946	710
1946	11643
5147	654
5147	205
7883	3016
7883	10815
16078	2338
16078	14927
6172	8344
4906	5520
10450	7062
10450	7311
10450	685
4331	12549
5274	9625
5274	4436
5274	7703
5274	12723
5274	8388
8806	8734
8806	3766
8806	6430
8806	918
17241	4467
17241	107
17241	1801
17241	12104
11336	16649
11336	410
935	14951
935	15525
935	4372
935	13645
4758	1884
4758	13399
16241	13495
8111	13198
12387	6711
12618	6452
1747	6428
1747	8562
1747	4077
4956	11444
4956	15657
17066	8070
17066	1110
2517	5640
2517	2346
2517	2330
2517	14862
2517	13773
172	14562
172	15035
12054	11416
12054	13578
12054	5377
12054	12063
12054	291
12054	1862
12054	10634
12054	13333
12054	9463
12054	9008
12054	9783
12054	12283
12054	12893
12054	10237
12054	14205
12054	1679
12054	215
12054	14996
12054	1159
12054	13217
2520	11548
5600	11169
5600	13535
5600	17298
5600	12839
5600	7976
5600	960
6694	2342
6694	5353
10066	15841
10066	5909
10314	15227
10314	16719
10314	8998
10597	8005
12947	11794
12947	14511
17468	9648
17468	3944
17468	10273
17468	9354
17468	892
17468	8038
17468	8430
17468	9718
657	3568
657	13754
657	873
657	5250
657	16619
657	16906
657	7380
657	4295
7294	5347
7294	6451
7026	922
2992	10989
2992	6035
5849	713
1707	268
1707	10527
1707	13032
1707	17320
1707	16467
1707	7333
4587	1549
4587	15061
4587	11533
4587	8735
4587	12148
7190	6925
7190	1510
7190	8778
7190	15665
1228	2733
1228	14414
9520	12449
14004	2656
14004	2607
14004	11480
14004	2521
12169	5446
12169	3844
12169	13386
12169	1877
572	15213
572	10307
572	6413
572	16475
572	14435
3458	15629
3458	958
3458	1414
3458	17479
6501	7020
6501	8906
6501	16716
6501	3590
9893	10105
14874	12989
14874	410
1957	12657
1957	11356
17034	3902
17034	4836
17034	13068
11260	15025
11260	15242
11260	5909
11260	14151
11260	8230
11260	2724
9991	10336
9991	15348
9991	3883
11511	15044
11511	5863
11511	15228
8366	6368
8366	13830
8366	11271
8366	2665
8366	12136
8366	8204
8366	13948
8366	9736
8366	4679
8366	5288
8366	2315
8366	16190
11156	14243
11156	3524
11156	16891
11156	3190
11156	12345
11156	10819
11156	2161
11156	3690
11156	10991
377	8327
7655	12475
7655	15369
7655	12880
7655	16398
15284	16379
10598	5396
10598	14090
13270	4008
11596	13065
11596	12559
120	17320
13468	11294
13468	9326
13468	616
13468	1346
13468	7012
13468	8760
13468	6402
9807	857
9807	12787
11559	5812
11559	12793
11559	8655
5519	5498
5519	3495
5519	13616
15342	1124
15342	6623
15342	1033
15342	11641
15342	6330
15342	8656
15342	2796
15342	1784
15342	13217
1209	12168
15713	478
15713	1979
15713	2268
10822	13247
10822	13665
10822	8277
10822	3517
1044	8100
1044	7422
1044	9211
1044	11890
1044	4166
1044	2652
4901	15172
4901	6020
4901	11939
4901	6332
4901	8778
328	3262
328	6756
328	15296
13883	15729
13883	3930
16985	2311
6821	8416
6821	2673
6821	1088
13064	6810
13064	11018
3628	9352
3628	14026
3628	4113
3628	13521
3628	13527
3628	13926
3628	9730
3628	2426
3628	1724
3628	11930
21	256
1069	3516
1069	10676
1069	7242
1069	7334
1069	13769
1069	14094
1069	3564
1069	13055
1069	1087
17019	750
17019	2117
14906	16642
14906	13395
14906	6237
11117	7583
11117	11191
11117	3714
11117	14338
11117	3158
11117	3044
11117	12548
4816	17196
4816	7159
4816	6046
4816	11363
4816	3298
4816	13179
4816	4755
4816	13690
4816	39
4816	16034
604	715
604	13716
8904	9462
8904	3447
7776	1918
7776	7923
7776	13644
7776	13633
9591	11342
2222	14905
2222	5423
11863	7490
11863	1726
11863	3322
9297	8548
9297	2143
9297	14590
11071	5950
11071	3773
11071	5251
11071	1718
11071	2146
11071	5653
16308	7186
12168	1209
14851	15933
17349	8304
17349	14618
17349	12363
3921	9962
3921	16084
3921	1734
3921	13895
8267	96
8267	2377
8267	1842
8267	2198
8267	11553
4476	13385
4476	11649
4476	5606
4476	13732
4476	10544
4476	10569
4476	2993
4476	11276
4476	15883
4476	3489
9502	5679
9502	2913
9502	11073
1611	10899
1611	12674
1611	2212
1611	5289
160	1554
160	15368
160	13672
160	251
160	1717
160	13110
160	17142
160	5658
661	2826
661	16820
661	6752
661	5213
3115	7217
3115	8819
3115	9383
3115	17032
4494	13279
4494	5608
4494	4373
11555	3600
11555	9380
14685	7288
14685	6619
15830	1784
15830	11870
1802	185
1802	17318
827	10918
827	14775
827	5824
7896	11043
17201	16576
8856	6153
8856	3423
8856	10386
8856	17291
8856	4510
17136	9291
17136	10608
17136	2365
17136	14964
5037	4033
5037	12104
5037	5909
5037	10384
5037	6389
5037	15500
5037	8450
5037	6529
5037	7578
5037	9197
5037	12974
2074	1819
14068	3748
14068	10560
2994	1705
6329	3644
6329	6745
6329	2619
6329	9493
4876	17072
4876	2652
9172	2487
9172	9877
3026	8933
3026	740
3026	12227
3026	12991
3026	1546
3026	1218
3026	4244
3026	14126
3026	11917
3026	4916
3026	15521
3026	5624
3026	3986
3026	11578
3026	10493
3026	6322
3026	10008
3026	2976
3026	13429
3026	5750
8344	2574
8344	14776
8344	16073
8344	12529
8344	17339
8344	1944
8344	3056
8344	6172
8344	9766
8344	17439
8344	1055
8344	15299
15073	11641
15073	10885
15073	16769
15073	14859
15073	3595
15073	16590
15073	920
11590	16028
11590	6446
11590	4762
11590	9859
11590	4164
13694	6339
13093	7099
13093	860
6811	2031
6811	7728
6811	14104
6811	7545
6811	10446
6811	14390
6811	11541
6811	11401
6811	6704
6811	274
6811	3112
6811	12589
6811	535
6811	4201
10493	3026
10493	4244
3321	10321
17076	3702
17076	15056
13099	10686
10464	15529
4197	10407
4197	12495
2406	3459
12423	9499
12423	12088
9535	17473
9535	4544
9535	10435
9535	15275
9535	9434
9535	8506
4736	10743
4736	7525
4736	8679
4736	14986
4736	8307
4736	16296
15884	13506
15884	8864
14461	396
14461	10063
2306	15804
2306	7243
2381	11410
15737	5861
15737	16057
15737	13233
15737	16414
12715	9250
5282	7113
3468	8221
13536	12415
13536	1049
13536	2702
8118	4393
6557	10940
6557	9767
6557	13841
6557	5746
6557	6173
6557	8052
6557	15132
6557	10053
6557	4375
6557	5996
6557	17487
4799	1541
4799	15912
4799	3022
4799	318
4799	7370
4799	9574
4799	12797
4799	2569
4799	10995
4799	17160
4799	9271
4799	8592
4799	10134
4799	15717
15801	4247
15801	14470
5008	6458
5008	15358
5008	2625
451	11699
451	14641
451	3616
451	7043
451	12495
451	4895
451	1118
451	13116
451	8985
451	2202
451	1202
451	6992
451	13739
2629	8791
952	8444
952	2993
16939	5520
16079	16080
16079	2690
16079	15683
16079	7312
6114	5307
5197	10383
5197	10029
5197	16246
5197	5754
400	6179
400	12956
6753	5999
6753	9563
12843	2238
12843	4303
14831	6622
4032	11874
4032	3932
16960	13952
16960	11720
16960	3729
7616	5395
16629	437
15628	10207
15628	11251
16708	16117
16708	10653
588	392
588	5189
588	10513
7046	14157
7046	15095
7046	7626
7046	4407
7046	1945
7046	6196
7046	16115
7046	13581
7046	12518
7046	12692
7046	1108
2741	16220
14597	1413
14597	7012
14597	2651
14318	13126
14318	5608
14318	14406
14318	13279
14318	8045
15585	10449
4009	7902
4009	12133
4009	5377
205	654
205	5147
205	10943
8482	2401
8482	10685
8482	13815
8482	13053
8482	9154
8482	12373
8482	8947
8482	17182
8482	6750
8482	15629
8482	11841
12397	4136
12397	10935
6980	14379
9308	7371
13368	17470
13368	7534
13368	7284
13368	6970
13368	15748
2793	10565
2793	9194
5974	6712
5974	425
1010	10876
1010	6676
1010	3721
1010	497
14222	17162
15346	4606
3269	10907
3269	1417
3269	16928
3269	715
3269	15673
3269	16394
3269	5997
3269	11548
8299	6808
9027	11664
2210	17063
11266	2366
11266	6996
11266	13402
8636	9255
8636	2216
8636	12333
8662	5892
6662	11228
6662	7916
6662	1807
14624	9286
14624	17420
14624	4483
14624	9134
14624	5390
14624	3147
14624	14984
14624	15454
14624	9947
14624	2427
14624	806
14624	7030
14624	15277
6952	14512
6952	8217
6952	4006
13515	17375
13515	1102
17195	16758
17195	17237
17195	9524
2959	15080
2959	10783
303	1876
16278	11315
11696	5221
11696	7782
5540	844
1474	13129
8088	14045
8088	1936
8088	10639
8088	10701
8088	8327
12571	6352
17473	2942
17473	4544
17473	12353
17473	14621
17473	9535
17473	9434
9444	12892
9444	499
9444	15846
13109	15841
13109	12111
13109	11539
13109	10269
13109	6096
13109	595
13109	10373
13109	2598
13109	15660
13109	7136
13109	1786
13109	1884
13109	5638
13109	1523
13109	2993
13109	13573
13109	17142
2752	1674
8695	523
8695	9994
8695	5018
8695	14018
12865	13672
12865	13541
12865	9683
12865	13749
12865	2509
12865	11066
12865	12369
12865	10097
12865	5004
12865	4026
4733	14137
13194	15524
13194	14089
13194	6776
13194	8208
9000	11091
5032	17381
5032	5643
5032	8597
5032	12104
5032	10525
5032	5193
5032	5641
5032	7578
5032	1803
5032	2249
5032	1314
5032	10220
5032	16398
5032	8102
9108	14362
9108	15517
9278	10305
9278	1748
16855	3856
5092	15755
1409	7789
1409	168
1409	5634
13611	7379
11832	11695
11832	10128
11832	16398
11832	34
11832	845
11832	12369
11832	2314
11832	13315
11832	14139
11832	13749
11832	3143
11832	14185
11832	12949
11832	8971
11832	3057
6414	3981
14198	11612
7877	16049
6688	11065
6688	5528
6688	5925
6688	1757
6688	10713
2553	1042
2553	1329
2553	9268
2553	12623
2553	13385
2553	17239
14596	10307
14596	10714
14596	7711
8100	4166
8100	1044
3491	6309
3491	3958
3491	1339
10393	17173
16697	17267
16697	434
16697	9940
16697	320
9253	5249
9253	13206
9253	31
9253	7489
9253	7958
9253	7034
2151	6032
5100	2862
5100	14989
9698	11189
14219	10940
14219	7443
14219	17188
14219	9363
14219	16445
14219	14001
14219	15135
14219	13579
14219	3512
14219	16912
14219	8194
14219	16277
14219	12449
14219	547
14219	4139
14219	1906
14219	14914
14219	15717
14219	16067
1222	1587
1222	427
1222	9763
282	8488
282	13120
282	13183
282	5421
282	11870
282	688
518	9126
518	5173
2493	3533
2493	5090
2493	3237
12680	2872
12680	7510
7318	2225
7318	339
6563	14757
11078	1281
2156	5474
2156	14030
1889	7989
1889	1817
1889	8643
1889	2495
1889	5435
1889	3894
1889	1932
1889	11678
1889	224
1889	6711
969	14886
5363	7311
5363	13861
1031	4008
1031	7727
1031	10853
1031	6364
1031	1239
431	5867
431	13187
10051	12613
6714	11536
6714	9495
6714	2094
6714	9742
12354	16969
15949	4187
15949	153
830	6908
830	16832
3372	2658
17455	3448
17455	5209
13735	8632
13735	4648
8316	8063
8316	10215
8316	3986
8316	8147
16675	820
16675	6812
15051	1413
6985	3688
6985	3336
6985	7012
668	10536
668	16206
668	914
668	815
668	7676
668	14633
668	8284
668	15561
668	10122
668	9577
668	5856
668	8190
13924	5378
13924	13228
1105	4542
1105	13491
1105	3564
1105	13889
3866	13380
3866	12115
3866	12646
4559	15442
3088	13835
3088	9049
3088	15032
3088	2004
3088	5035
10736	238
10736	761
10736	710
10736	8397
10736	6685
10736	10701
10736	7315
10736	10671
10736	15046
10736	16645
10736	14342
10736	8083
126	68
126	813
126	14398
126	7555
126	12660
126	16198
8241	8063
8936	3323
8936	3438
2925	5735
2925	2327
2925	1060
2925	4083
2925	1341
2925	9275
10277	5913
10277	2415
2109	9432
2109	3313
2109	8099
2109	12644
2109	4163
2109	14242
9555	16810
9555	5365
12126	7927
8347	16591
8347	10254
8347	5441
5586	14628
12077	15872
12077	4697
12077	2088
12077	7096
8756	5218
8756	930
8756	1157
8756	3010
8756	6004
13047	2673
13047	6692
13047	2732
3370	3123
16426	16464
16426	13552
14395	11272
14395	11163
14395	16986
14395	16818
2635	14339
2635	1879
2635	6850
11029	6791
11029	15658
8195	7493
15192	1933
15192	13791
15192	15938
15192	15154
15192	8211
15192	3959
17360	7736
12298	12462
12298	16946
12298	7200
12298	4276
12298	13495
12298	10198
11908	15660
11908	1329
8311	1968
8311	6583
8311	382
8311	655
8311	15459
7050	14455
15461	16911
13369	10929
1360	14373
1360	14119
1360	15443
13139	1632
13139	6990
13644	1918
13644	7776
13644	7923
13644	13633
2075	6040
6476	2746
6476	10786
6476	7644
6476	8314
1777	16270
1777	5679
1777	8488
1777	6078
1777	1837
1777	14747
1777	4691
1777	11073
1777	8107
1777	9258
1777	1109
15888	4528
15888	17491
15888	467
7066	562
7066	16474
7066	5701
7066	7410
7066	13241
3739	13591
3739	1450
3739	1987
3739	9691
3739	2969
3739	257
3739	679
3739	13104
5310	15372
5310	11705
5310	13594
5310	2234
5310	7316
5310	13568
5310	1959
9337	12264
9337	8018
12474	548
6866	6630
6866	10394
9604	12881
9604	16641
1141	11603
1141	16574
1141	10677
3852	12574
12098	7698
12098	12425
12098	13870
12098	6999
3287	8890
4764	2260
4764	118
16075	15371
1313	13777
1313	746
16690	14022
7178	12349
7178	6015
3916	9296
3916	1720
3916	1586
3916	9387
3916	10307
17420	14624
17420	12513
17420	1182
17420	16347
17420	10200
17420	16965
17420	5390
17420	2671
17420	5653
17420	7017
17420	14984
17420	9947
17420	6665
3177	460
3177	8294
3177	11073
3177	8102
127	1627
127	15734
12516	10461
9021	15859
9021	16147
32	15731
32	7578
32	10256
32	8519
32	5642
2470	7365
16952	3975
16952	2440
16952	9653
16952	6394
16952	14078
16952	14063
16952	549
16952	17107
16952	10386
16952	11655
16952	1042
16952	760
16952	15622
16952	2187
16952	14823
16952	5256
16952	9096
16952	6131
16952	17329
16952	3942
16952	2148
16952	11894
16952	8567
16952	9034
16952	4502
16191	7167
16191	7322
4480	15184
4480	3178
4480	7459
11984	2302
6233	511
9831	14175
9831	13616
9831	4653
17160	8943
17160	8592
17160	11515
17160	10995
17160	4799
17160	9574
10340	13379
6911	12588
6911	9778
14287	4654
14287	17169
9307	4672
9307	14916
9307	9473
810	996
810	9476
810	1609
16545	14236
16545	3220
5668	16978
5668	9548
48	10531
10397	6210
15943	4314
4030	7968
4030	4069
4030	6973
6532	9352
6532	12445
6532	6234
6532	6925
6532	7895
6532	4087
6532	3512
6532	2388
6532	13357
6532	2580
6532	8219
6532	499
6532	2757
6532	15693
6532	7116
6532	13527
6532	12645
6532	13335
6532	16009
16870	793
1868	11122
1868	10624
1868	12617
1868	10538
1868	12434
7851	7816
7851	14293
7851	9034
7851	10130
7851	16283
8448	15367
7727	1031
7727	4008
7727	6364
7727	1239
802	13835
802	12389
10170	14775
12172	7910
12172	4625
12172	1059
12172	7886
12172	11565
12172	476
12172	2278
12811	4008
12811	6151
7161	17380
5850	9566
5850	8130
5850	3114
5850	543
5850	15038
15610	12464
15610	8004
7626	11192
7626	14157
7626	15095
7626	7046
7626	1945
7626	6196
7626	16115
7626	13581
7626	12518
7626	12692
7626	7274
7626	14963
5020	9371
393	8158
393	17236
393	2763
393	916
393	684
393	2998
393	7024
393	6578
393	14785
393	4221
393	15656
7971	1390
7836	11554
7836	10269
7836	863
7836	12011
7836	14632
12345	13443
12345	2440
12345	8004
12345	3524
12345	11156
12345	3190
12345	1298
12345	10819
12345	3690
12345	10128
3210	15308
3210	1231
3210	10287
3210	640
3210	9396
16059	11034
1121	9654
2914	6695
11875	4280
11875	17172
11875	3211
16449	9142
16449	11
16449	11714
6763	1760
6763	12311
6763	2871
6763	7707
6763	4202
6763	13293
2586	11638
5583	16206
5583	10683
5583	10186
5583	15716
5583	2489
5583	13362
12697	12007
12697	5581
12697	1810
13158	15937
13158	2858
13158	16310
13158	11059
60	10214
4954	15752
4954	13177
4954	15660
4954	13261
11134	15987
11134	12512
4830	6213
4830	5976
8639	6506
1210	10985
13758	15687
13758	5124
13758	16257
1982	17251
8079	3828
4258	11846
4258	4660
4258	11638
7976	4304
7976	5600
7976	8330
7976	5694
7976	17298
7976	960
10871	499
10871	14980
10871	5430
10871	13357
6036	11586
